data,produto,preco_venda,custo,margem,canal,cidade,quantidade
2024-08-08,Rede Infantil,86,45.18,40.82,Site,Jardim de Piranhas-RN,1
2024-08-08,Rede Luxo,238,115.25,122.75,WhatsApp,João Pessoa-PB,1
2024-08-08,Rede Casal,162,64.58,97.42,Loja Física,São Bento-PB,3
2024-08-08,Rede Viagem,131,53.73,77.27,Site,Jardim de Piranhas-RN,2
2024-08-08,Rede Infantil,72,35.32,36.68,Marketplace,João Pessoa-PB,4
2024-08-08,Rede Tradicional,103,40.82,62.18,Marketplace,João Pessoa-PB,4
2024-08-08,Rede Casal,137,83.06,53.94,Marketplace,Jardim de Piranhas-RN,4
2024-08-08,Rede Viagem,131,70.42,60.58,Loja Física,Brejo do Cruz-PB,4
2024-08-08,Rede Viagem,113,64.42,48.58,WhatsApp,Brejo do Cruz-PB,3
2024-08-08,Rede Infantil,85,35.73,49.27,Instagram,Brejo do Cruz-PB,4
2024-08-09,Rede Casal,139,67.77,71.23,Loja Física,Brejo do Cruz-PB,2
2024-08-09,Rede Luxo,240,107.76,132.24,Marketplace,Brejo do Cruz-PB,4
2024-08-09,Rede Infantil,60,32.64,27.36,Marketplace,Jardim de Piranhas-RN,2
2024-08-09,Rede Casal,130,87.43,42.57,Marketplace,João Pessoa-PB,2
2024-08-09,Rede Casal,130,71.61,58.39,Marketplace,João Pessoa-PB,2
2024-08-09,Rede Infantil,86,42.52,43.48,Instagram,João Pessoa-PB,2
2024-08-09,Rede Infantil,62,42.8,19.2,Site,Jardim de Piranhas-RN,4
2024-08-09,Rede Casal,161,67.84,93.16,WhatsApp,Fortaleza-CE,3
2024-08-09,Rede Tradicional,109,56.96,52.04,Loja Física,São Bento-PB,2
2024-08-09,Rede Infantil,70,35.26,34.74,Instagram,João Pessoa-PB,1
2024-08-09,Rede Viagem,110,61.22,48.78,Marketplace,Fortaleza-CE,4
2024-08-09,Rede Viagem,116,69.18,46.82,Marketplace,Jardim de Piranhas-RN,3
2024-08-09,Rede Viagem,133,55.02,77.98,Site,Jardim de Piranhas-RN,4
2024-08-09,Rede Tradicional,102,57.25,44.75,Marketplace,Jardim de Piranhas-RN,2
2024-08-10,Rede Viagem,108,64.39,43.61,Site,Fortaleza-CE,2
2024-08-10,Rede Casal,145,85.57,59.43,Marketplace,Brejo do Cruz-PB,4
2024-08-10,Rede Luxo,217,139.5,77.5,Instagram,João Pessoa-PB,1
2024-08-10,Rede Tradicional,94,43.37,50.63,Site,Fortaleza-CE,1
2024-08-10,Rede Viagem,122,55.55,66.45,Loja Física,São Bento-PB,2
2024-08-10,Rede Luxo,231,139.75,91.25,Instagram,Jardim de Piranhas-RN,2
2024-08-10,Rede Viagem,101,50.94,50.06,Site,São Bento-PB,2
2024-08-10,Rede Infantil,84,41.84,42.16,WhatsApp,Fortaleza-CE,3
2024-08-10,Rede Tradicional,83,57.78,25.22,Instagram,João Pessoa-PB,1
2024-08-10,Rede Tradicional,103,42.9,60.1,Marketplace,São Bento-PB,4
2024-08-10,Rede Viagem,109,61.02,47.98,Instagram,Jardim de Piranhas-RN,1
2024-08-10,Rede Luxo,218,114.99,103.01,WhatsApp,João Pessoa-PB,3
2024-08-11,Rede Viagem,108,53.61,54.39,Marketplace,São Bento-PB,1
2024-08-11,Rede Luxo,210,133.29,76.71,WhatsApp,Fortaleza-CE,4
2024-08-11,Rede Viagem,132,55.89,76.11,Site,Jardim de Piranhas-RN,2
2024-08-11,Rede Infantil,73,33.28,39.72,Marketplace,Brejo do Cruz-PB,4
2024-08-11,Rede Viagem,127,55.96,71.04,Marketplace,João Pessoa-PB,4
2024-08-11,Rede Infantil,63,36.19,26.81,WhatsApp,Brejo do Cruz-PB,4
2024-08-11,Rede Viagem,119,60.11,58.89,Marketplace,São Bento-PB,1
2024-08-11,Rede Tradicional,113,49.84,63.16,WhatsApp,Jardim de Piranhas-RN,4
2024-08-11,Rede Luxo,240,132.45,107.55,Instagram,Fortaleza-CE,4
2024-08-11,Rede Luxo,224,114.8,109.2,WhatsApp,Jardim de Piranhas-RN,2
2024-08-11,Rede Tradicional,95,58.3,36.7,Instagram,João Pessoa-PB,3
2024-08-12,Rede Tradicional,100,44.03,55.97,Instagram,Jardim de Piranhas-RN,1
2024-08-12,Rede Viagem,113,58.68,54.32,WhatsApp,São Bento-PB,3
2024-08-12,Rede Viagem,128,55.87,72.13,Instagram,Brejo do Cruz-PB,4
2024-08-12,Rede Casal,136,71.85,64.15,WhatsApp,São Bento-PB,1
2024-08-12,Rede Casal,157,83.67,73.33,Loja Física,João Pessoa-PB,1
2024-08-12,Rede Infantil,79,44.53,34.47,WhatsApp,São Bento-PB,4
2024-08-12,Rede Tradicional,104,45.57,58.43,WhatsApp,São Bento-PB,3
2024-08-12,Rede Casal,144,65.39,78.61,WhatsApp,João Pessoa-PB,4
2024-08-12,Rede Tradicional,93,48.92,44.08,WhatsApp,Brejo do Cruz-PB,1
2024-08-12,Rede Luxo,239,102.02,136.98,Marketplace,Fortaleza-CE,2
2024-08-12,Rede Viagem,128,69.72,58.28,WhatsApp,Brejo do Cruz-PB,4
2024-08-12,Rede Viagem,121,51.19,69.81,Instagram,Fortaleza-CE,2
2024-08-12,Rede Tradicional,83,45.49,37.51,Site,Brejo do Cruz-PB,2
2024-08-12,Rede Infantil,85,39.11,45.89,Marketplace,Jardim de Piranhas-RN,3
2024-08-12,Rede Casal,149,66.31,82.69,Site,São Bento-PB,4
2024-08-12,Rede Infantil,72,40.93,31.07,Site,Brejo do Cruz-PB,1
2024-08-12,Rede Viagem,109,59.57,49.43,WhatsApp,João Pessoa-PB,2
2024-08-12,Rede Viagem,124,69.5,54.5,Marketplace,Jardim de Piranhas-RN,3
2024-08-13,Rede Infantil,80,41.13,38.87,WhatsApp,Brejo do Cruz-PB,3
2024-08-13,Rede Tradicional,95,42.98,52.02,Loja Física,São Bento-PB,1
2024-08-13,Rede Viagem,112,58.71,53.29,Loja Física,Brejo do Cruz-PB,3
2024-08-13,Rede Viagem,120,68.69,51.31,Site,João Pessoa-PB,2
2024-08-13,Rede Infantil,73,34.89,38.11,WhatsApp,João Pessoa-PB,4
2024-08-13,Rede Tradicional,84,54.47,29.53,Instagram,Jardim de Piranhas-RN,1
2024-08-13,Rede Luxo,230,110.02,119.98,Loja Física,Jardim de Piranhas-RN,4
2024-08-13,Rede Casal,157,78.65,78.35,Site,Brejo do Cruz-PB,1
2024-08-13,Rede Viagem,124,65.8,58.2,Site,João Pessoa-PB,4
2024-08-14,Rede Infantil,68,42.61,25.39,Site,São Bento-PB,1
2024-08-14,Rede Tradicional,82,50.94,31.06,Instagram,São Bento-PB,2
2024-08-14,Rede Tradicional,106,50.69,55.31,Marketplace,Brejo do Cruz-PB,2
2024-08-14,Rede Casal,153,67.3,85.7,Site,Jardim de Piranhas-RN,4
2024-08-14,Rede Infantil,82,34.57,47.43,Instagram,João Pessoa-PB,3
2024-08-14,Rede Tradicional,80,44.16,35.84,Loja Física,João Pessoa-PB,3
2024-08-14,Rede Infantil,65,38.06,26.94,WhatsApp,São Bento-PB,4
2024-08-14,Rede Luxo,220,126.94,93.06,Loja Física,São Bento-PB,2
2024-08-15,Rede Viagem,130,51.34,78.66,Marketplace,Fortaleza-CE,2
2024-08-15,Rede Infantil,60,35.76,24.24,WhatsApp,Fortaleza-CE,3
2024-08-15,Rede Viagem,108,58.43,49.57,Instagram,João Pessoa-PB,3
2024-08-15,Rede Infantil,69,40.03,28.97,Instagram,São Bento-PB,4
2024-08-15,Rede Tradicional,98,50.12,47.88,Instagram,João Pessoa-PB,1
2024-08-15,Rede Casal,132,83.08,48.92,Site,São Bento-PB,3
2024-08-15,Rede Casal,130,81.55,48.45,Instagram,Brejo do Cruz-PB,3
2024-08-15,Rede Infantil,80,32.23,47.77,Instagram,Brejo do Cruz-PB,4
2024-08-15,Rede Casal,133,66.92,66.08,Instagram,Fortaleza-CE,1
2024-08-15,Rede Casal,130,66.08,63.92,Site,Jardim de Piranhas-RN,4
2024-08-15,Rede Casal,153,82.37,70.63,Site,São Bento-PB,2
2024-08-15,Rede Tradicional,112,57.51,54.49,WhatsApp,Brejo do Cruz-PB,3
2024-08-15,Rede Viagem,131,64.51,66.49,Marketplace,Brejo do Cruz-PB,2
2024-08-15,Rede Casal,145,67.73,77.27,Loja Física,São Bento-PB,2
2024-08-15,Rede Infantil,89,34.93,54.07,Marketplace,Brejo do Cruz-PB,4
2024-08-16,Rede Luxo,227,124.08,102.92,Marketplace,João Pessoa-PB,2
2024-08-16,Rede Casal,150,79.6,70.4,Instagram,Brejo do Cruz-PB,4
2024-08-16,Rede Viagem,106,50.09,55.91,Instagram,Jardim de Piranhas-RN,1
2024-08-16,Rede Luxo,235,134.73,100.27,Marketplace,João Pessoa-PB,1
2024-08-16,Rede Casal,157,76.29,80.71,Loja Física,João Pessoa-PB,2
2024-08-16,Rede Casal,146,88.29,57.71,Marketplace,Jardim de Piranhas-RN,4
2024-08-16,Rede Viagem,104,69.18,34.82,Site,São Bento-PB,2
2024-08-16,Rede Viagem,112,58.49,53.51,Instagram,Brejo do Cruz-PB,2
2024-08-16,Rede Tradicional,113,57.62,55.38,Loja Física,São Bento-PB,4
2024-08-16,Rede Casal,137,73.14,63.86,Site,Jardim de Piranhas-RN,3
2024-08-16,Rede Luxo,223,135.05,87.95,Marketplace,Jardim de Piranhas-RN,4
2024-08-17,Rede Tradicional,106,52.89,53.11,Loja Física,Jardim de Piranhas-RN,4
2024-08-17,Rede Casal,155,66.18,88.82,Loja Física,Fortaleza-CE,1
2024-08-17,Rede Viagem,125,65.84,59.16,Loja Física,São Bento-PB,1
2024-08-17,Rede Tradicional,108,57.92,50.08,Site,Jardim de Piranhas-RN,4
2024-08-17,Rede Casal,147,76.31,70.69,Instagram,Jardim de Piranhas-RN,3
2024-08-17,Rede Infantil,78,39.65,38.35,Instagram,São Bento-PB,3
2024-08-17,Rede Infantil,63,41.99,21.01,Marketplace,Fortaleza-CE,4
2024-08-17,Rede Luxo,214,122.04,91.96,WhatsApp,São Bento-PB,1
2024-08-18,Rede Luxo,216,121.61,94.39,Loja Física,São Bento-PB,2
2024-08-18,Rede Viagem,117,54.21,62.79,Instagram,Jardim de Piranhas-RN,2
2024-08-18,Rede Infantil,89,36.02,52.98,Site,São Bento-PB,1
2024-08-18,Rede Luxo,239,123.77,115.23,Site,Brejo do Cruz-PB,3
2024-08-18,Rede Infantil,90,34.69,55.31,WhatsApp,Jardim de Piranhas-RN,1
2024-08-18,Rede Tradicional,100,43.7,56.3,Loja Física,São Bento-PB,4
2024-08-18,Rede Viagem,110,61.28,48.72,Instagram,São Bento-PB,1
2024-08-18,Rede Casal,143,78.1,64.9,Marketplace,Brejo do Cruz-PB,2
2024-08-18,Rede Casal,149,87.24,61.76,Loja Física,São Bento-PB,3
2024-08-18,Rede Casal,153,90.15,62.85,WhatsApp,Jardim de Piranhas-RN,4
2024-08-18,Rede Luxo,244,122.1,121.9,Site,Brejo do Cruz-PB,3
2024-08-18,Rede Infantil,67,37.91,29.09,Marketplace,Jardim de Piranhas-RN,1
2024-08-18,Rede Viagem,133,66.77,66.23,Loja Física,Jardim de Piranhas-RN,4
2024-08-18,Rede Tradicional,105,57.65,47.35,Instagram,Brejo do Cruz-PB,4
2024-08-18,Rede Luxo,232,112.94,119.06,Site,Jardim de Piranhas-RN,2
2024-08-18,Rede Casal,163,84.92,78.08,Instagram,Fortaleza-CE,1
2024-08-18,Rede Casal,132,66.59,65.41,Site,Brejo do Cruz-PB,4
2024-08-18,Rede Viagem,109,70.1,38.9,Loja Física,Brejo do Cruz-PB,1
2024-08-18,Rede Luxo,237,133.99,103.01,Marketplace,Brejo do Cruz-PB,3
2024-08-19,Rede Luxo,243,115.51,127.49,Loja Física,Brejo do Cruz-PB,2
2024-08-19,Rede Infantil,68,44.99,23.01,Marketplace,Fortaleza-CE,3
2024-08-19,Rede Viagem,110,61.37,48.63,Site,São Bento-PB,1
2024-08-19,Rede Tradicional,88,46.7,41.3,Site,Brejo do Cruz-PB,1
2024-08-19,Rede Luxo,219,113.34,105.66,WhatsApp,Brejo do Cruz-PB,1
2024-08-19,Rede Infantil,64,40.26,23.74,Instagram,São Bento-PB,4
2024-08-19,Rede Infantil,84,45.27,38.73,Site,São Bento-PB,4
2024-08-19,Rede Viagem,128,57.17,70.83,Marketplace,Fortaleza-CE,2
2024-08-19,Rede Viagem,132,64.87,67.13,Instagram,Fortaleza-CE,1
2024-08-19,Rede Infantil,63,31.8,31.2,Loja Física,João Pessoa-PB,1
2024-08-19,Rede Infantil,66,40.87,25.13,Marketplace,São Bento-PB,4
2024-08-19,Rede Luxo,227,142.17,84.83,WhatsApp,São Bento-PB,4
2024-08-19,Rede Tradicional,113,52.0,61.0,Site,São Bento-PB,3
2024-08-20,Rede Casal,138,63.93,74.07,Loja Física,Jardim de Piranhas-RN,4
2024-08-20,Rede Casal,164,70.63,93.37,Instagram,Fortaleza-CE,2
2024-08-20,Rede Viagem,106,61.91,44.09,Instagram,João Pessoa-PB,2
2024-08-20,Rede Tradicional,92,42.98,49.02,Loja Física,Brejo do Cruz-PB,3
2024-08-20,Rede Casal,144,87.84,56.16,WhatsApp,São Bento-PB,3
2024-08-20,Rede Tradicional,87,55.37,31.63,Loja Física,Fortaleza-CE,3
2024-08-20,Rede Viagem,128,59.92,68.08,Site,São Bento-PB,1
2024-08-20,Rede Casal,148,83.17,64.83,Instagram,Brejo do Cruz-PB,4
2024-08-20,Rede Luxo,242,113.18,128.82,Loja Física,São Bento-PB,3
2024-08-20,Rede Luxo,236,130.54,105.46,Site,Jardim de Piranhas-RN,1
2024-08-20,Rede Tradicional,108,45.74,62.26,Marketplace,Fortaleza-CE,3
2024-08-20,Rede Infantil,72,34.76,37.24,Marketplace,São Bento-PB,1
2024-08-20,Rede Luxo,231,108.53,122.47,Instagram,São Bento-PB,2
2024-08-20,Rede Luxo,219,127.72,91.28,WhatsApp,São Bento-PB,2
2024-08-20,Rede Casal,140,71.9,68.1,Instagram,São Bento-PB,2
2024-08-20,Rede Viagem,114,56.26,57.74,Instagram,João Pessoa-PB,3
2024-08-21,Rede Tradicional,97,54.74,42.26,Loja Física,Fortaleza-CE,2
2024-08-21,Rede Viagem,111,61.93,49.07,WhatsApp,Brejo do Cruz-PB,4
2024-08-21,Rede Infantil,73,40.11,32.89,Instagram,Jardim de Piranhas-RN,1
2024-08-21,Rede Viagem,107,50.83,56.17,Instagram,Brejo do Cruz-PB,3
2024-08-21,Rede Tradicional,93,50.95,42.05,WhatsApp,Jardim de Piranhas-RN,4
2024-08-21,Rede Tradicional,113,48.92,64.08,Site,João Pessoa-PB,2
2024-08-21,Rede Infantil,61,34.32,26.68,Marketplace,São Bento-PB,2
2024-08-21,Rede Tradicional,85,56.6,28.4,Marketplace,São Bento-PB,4
2024-08-21,Rede Tradicional,110,52.73,57.27,WhatsApp,Brejo do Cruz-PB,4
2024-08-21,Rede Tradicional,102,54.71,47.29,Site,Fortaleza-CE,3
2024-08-21,Rede Casal,130,83.74,46.26,Site,Brejo do Cruz-PB,1
2024-08-22,Rede Casal,160,77.74,82.26,Loja Física,Fortaleza-CE,3
2024-08-22,Rede Infantil,65,39.15,25.85,Instagram,Jardim de Piranhas-RN,1
2024-08-22,Rede Infantil,61,31.6,29.4,Loja Física,Brejo do Cruz-PB,4
2024-08-22,Rede Casal,137,82.24,54.76,Loja Física,Jardim de Piranhas-RN,1
2024-08-22,Rede Tradicional,87,43.99,43.01,Site,Jardim de Piranhas-RN,1
2024-08-22,Rede Viagem,130,70.63,59.37,Loja Física,João Pessoa-PB,3
2024-08-22,Rede Casal,158,81.14,76.86,WhatsApp,São Bento-PB,3
2024-08-22,Rede Luxo,218,137.15,80.85,Loja Física,São Bento-PB,3
2024-08-22,Rede Tradicional,91,48.87,42.13,WhatsApp,Fortaleza-CE,1
2024-08-22,Rede Infantil,68,42.93,25.07,Instagram,Jardim de Piranhas-RN,2
2024-08-22,Rede Luxo,226,104.74,121.26,WhatsApp,Fortaleza-CE,3
2024-08-22,Rede Luxo,231,136.58,94.42,WhatsApp,São Bento-PB,4
2024-08-22,Rede Viagem,110,55.3,54.7,WhatsApp,Jardim de Piranhas-RN,4
2024-08-22,Rede Casal,149,83.84,65.16,Instagram,São Bento-PB,1
2024-08-22,Rede Tradicional,88,53.2,34.8,Marketplace,Fortaleza-CE,2
2024-08-22,Rede Viagem,132,51.74,80.26,Loja Física,Fortaleza-CE,1
2024-08-22,Rede Infantil,71,38.09,32.91,Loja Física,Brejo do Cruz-PB,1
2024-08-23,Rede Infantil,72,38.88,33.12,Marketplace,Jardim de Piranhas-RN,3
2024-08-23,Rede Tradicional,107,44.7,62.3,WhatsApp,João Pessoa-PB,1
2024-08-23,Rede Luxo,223,118.94,104.06,Site,João Pessoa-PB,3
2024-08-23,Rede Viagem,133,70.61,62.39,WhatsApp,João Pessoa-PB,1
2024-08-23,Rede Infantil,73,38.49,34.51,Marketplace,Fortaleza-CE,1
2024-08-23,Rede Tradicional,104,55.99,48.01,WhatsApp,São Bento-PB,1
2024-08-23,Rede Casal,146,63.36,82.64,WhatsApp,João Pessoa-PB,2
2024-08-23,Rede Luxo,223,130.17,92.83,Site,São Bento-PB,2
2024-08-23,Rede Luxo,225,104.59,120.41,Loja Física,São Bento-PB,2
2024-08-23,Rede Luxo,211,119.34,91.66,Instagram,Fortaleza-CE,3
2024-08-23,Rede Casal,145,85.43,59.57,Marketplace,Fortaleza-CE,3
2024-08-23,Rede Viagem,124,59.99,64.01,WhatsApp,Jardim de Piranhas-RN,3
2024-08-23,Rede Tradicional,108,56.19,51.81,Loja Física,Brejo do Cruz-PB,3
2024-08-23,Rede Luxo,214,119.33,94.67,Marketplace,João Pessoa-PB,1
2024-08-24,Rede Infantil,69,42.78,26.22,Site,João Pessoa-PB,1
2024-08-24,Rede Infantil,72,40.02,31.98,Site,João Pessoa-PB,4
2024-08-24,Rede Viagem,103,59.72,43.28,Site,João Pessoa-PB,1
2024-08-24,Rede Viagem,113,68.44,44.56,WhatsApp,Brejo do Cruz-PB,4
2024-08-24,Rede Luxo,210,132.11,77.89,WhatsApp,Brejo do Cruz-PB,1
2024-08-24,Rede Infantil,77,37.32,39.68,Loja Física,João Pessoa-PB,3
2024-08-24,Rede Tradicional,97,52.02,44.98,Site,Brejo do Cruz-PB,1
2024-08-24,Rede Luxo,210,109.43,100.57,Instagram,Fortaleza-CE,2
2024-08-24,Rede Luxo,218,116.39,101.61,WhatsApp,Brejo do Cruz-PB,1
2024-08-24,Rede Tradicional,109,49.17,59.83,Loja Física,João Pessoa-PB,2
2024-08-24,Rede Casal,154,82.46,71.54,WhatsApp,Fortaleza-CE,1
2024-08-24,Rede Casal,136,64.55,71.45,Instagram,Brejo do Cruz-PB,3
2024-08-24,Rede Tradicional,96,49.99,46.01,Site,João Pessoa-PB,4
2024-08-24,Rede Tradicional,81,56.06,24.94,Instagram,João Pessoa-PB,3
2024-08-24,Rede Luxo,215,142.38,72.62,Site,João Pessoa-PB,3
2024-08-24,Rede Tradicional,114,50.39,63.61,Loja Física,João Pessoa-PB,2
2024-08-24,Rede Infantil,83,32.66,50.34,Instagram,João Pessoa-PB,4
2024-08-25,Rede Casal,156,78.36,77.64,Loja Física,Jardim de Piranhas-RN,3
2024-08-25,Rede Luxo,243,102.2,140.8,Marketplace,Fortaleza-CE,3
2024-08-25,Rede Tradicional,85,41.3,43.7,Instagram,João Pessoa-PB,3
2024-08-25,Rede Viagem,108,50.27,57.73,WhatsApp,Brejo do Cruz-PB,4
2024-08-25,Rede Infantil,76,42.11,33.89,Marketplace,Fortaleza-CE,3
2024-08-25,Rede Casal,159,64.99,94.01,Loja Física,São Bento-PB,2
2024-08-25,Rede Luxo,216,120.09,95.91,Loja Física,João Pessoa-PB,3
2024-08-25,Rede Infantil,85,34.07,50.93,Instagram,Fortaleza-CE,1
2024-08-25,Rede Casal,144,78.99,65.01,Site,Fortaleza-CE,4
2024-08-25,Rede Casal,160,74.3,85.7,Marketplace,Brejo do Cruz-PB,3
2024-08-25,Rede Viagem,126,63.6,62.4,WhatsApp,João Pessoa-PB,2
2024-08-25,Rede Tradicional,95,55.37,39.63,Loja Física,João Pessoa-PB,3
2024-08-25,Rede Tradicional,82,58.24,23.76,WhatsApp,Brejo do Cruz-PB,3
2024-08-25,Rede Luxo,225,129.56,95.44,Loja Física,Fortaleza-CE,4
2024-08-25,Rede Tradicional,99,42.95,56.05,Instagram,Brejo do Cruz-PB,2
2024-08-26,Rede Viagem,119,51.34,67.66,Marketplace,Fortaleza-CE,1
2024-08-26,Rede Tradicional,109,58.13,50.87,Loja Física,João Pessoa-PB,2
2024-08-26,Rede Infantil,66,31.96,34.04,Site,Fortaleza-CE,4
2024-08-26,Rede Casal,139,83.52,55.48,Instagram,Brejo do Cruz-PB,1
2024-08-26,Rede Luxo,225,114.03,110.97,Loja Física,Fortaleza-CE,3
2024-08-26,Rede Tradicional,111,44.47,66.53,Instagram,Fortaleza-CE,3
2024-08-26,Rede Luxo,229,120.73,108.27,Marketplace,São Bento-PB,2
2024-08-26,Rede Luxo,243,100.2,142.8,WhatsApp,Brejo do Cruz-PB,3
2024-08-26,Rede Tradicional,101,44.72,56.28,WhatsApp,Jardim de Piranhas-RN,2
2024-08-26,Rede Viagem,115,65.24,49.76,Loja Física,São Bento-PB,2
2024-08-26,Rede Casal,162,64.82,97.18,Instagram,São Bento-PB,2
2024-08-26,Rede Infantil,82,32.67,49.33,Instagram,Brejo do Cruz-PB,2
2024-08-27,Rede Infantil,64,35.11,28.89,Site,Brejo do Cruz-PB,1
2024-08-27,Rede Infantil,69,38.47,30.53,Site,Jardim de Piranhas-RN,3
2024-08-27,Rede Luxo,226,120.8,105.2,Site,João Pessoa-PB,3
2024-08-27,Rede Infantil,72,36.02,35.98,Site,São Bento-PB,3
2024-08-27,Rede Luxo,219,111.26,107.74,WhatsApp,Fortaleza-CE,1
2024-08-27,Rede Tradicional,81,47.88,33.12,Loja Física,Brejo do Cruz-PB,2
2024-08-27,Rede Luxo,218,119.17,98.83,WhatsApp,João Pessoa-PB,1
2024-08-27,Rede Casal,143,85.32,57.68,Loja Física,Brejo do Cruz-PB,4
2024-08-27,Rede Infantil,64,43.74,20.26,Instagram,Brejo do Cruz-PB,2
2024-08-27,Rede Luxo,235,113.28,121.72,Marketplace,Brejo do Cruz-PB,2
2024-08-27,Rede Tradicional,108,56.44,51.56,Instagram,São Bento-PB,3
2024-08-27,Rede Infantil,60,34.03,25.97,Site,São Bento-PB,1
2024-08-27,Rede Viagem,133,57.18,75.82,Loja Física,Jardim de Piranhas-RN,1
2024-08-27,Rede Luxo,233,136.59,96.41,Site,Jardim de Piranhas-RN,1
2024-08-27,Rede Viagem,123,58.91,64.09,WhatsApp,São Bento-PB,3
2024-08-28,Rede Casal,155,73.35,81.65,Marketplace,Brejo do Cruz-PB,2
2024-08-28,Rede Viagem,131,50.72,80.28,Marketplace,São Bento-PB,4
2024-08-28,Rede Tradicional,83,48.81,34.19,Site,Brejo do Cruz-PB,4
2024-08-28,Rede Tradicional,110,55.55,54.45,Instagram,Jardim de Piranhas-RN,3
2024-08-28,Rede Viagem,100,63.13,36.87,Site,Jardim de Piranhas-RN,3
2024-08-28,Rede Infantil,83,37.43,45.57,Site,Jardim de Piranhas-RN,1
2024-08-28,Rede Tradicional,89,41.25,47.75,Loja Física,João Pessoa-PB,1
2024-08-28,Rede Luxo,221,120.72,100.28,Marketplace,João Pessoa-PB,1
2024-08-28,Rede Tradicional,108,41.07,66.93,Loja Física,Jardim de Piranhas-RN,4
2024-08-28,Rede Tradicional,113,56.3,56.7,Instagram,Jardim de Piranhas-RN,1
2024-08-28,Rede Luxo,241,108.25,132.75,Marketplace,Brejo do Cruz-PB,1
2024-08-28,Rede Viagem,112,52.05,59.95,Site,João Pessoa-PB,1
2024-08-28,Rede Infantil,62,42.84,19.16,Marketplace,Brejo do Cruz-PB,2
2024-08-28,Rede Infantil,87,44.36,42.64,Site,Fortaleza-CE,2
2024-08-28,Rede Casal,159,69.2,89.8,WhatsApp,Jardim de Piranhas-RN,4
2024-08-28,Rede Tradicional,81,47.36,33.64,Instagram,Fortaleza-CE,4
2024-08-28,Rede Infantil,85,44.57,40.43,Site,Brejo do Cruz-PB,3
2024-08-28,Rede Casal,137,76.08,60.92,WhatsApp,São Bento-PB,2
2024-08-28,Rede Tradicional,102,56.56,45.44,Loja Física,Jardim de Piranhas-RN,1
2024-08-29,Rede Viagem,105,60.98,44.02,Instagram,São Bento-PB,3
2024-08-29,Rede Viagem,129,62.08,66.92,Marketplace,Fortaleza-CE,4
2024-08-29,Rede Luxo,210,130.56,79.44,Site,João Pessoa-PB,4
2024-08-29,Rede Tradicional,82,40.51,41.49,Marketplace,Jardim de Piranhas-RN,4
2024-08-29,Rede Viagem,101,51.28,49.72,Instagram,Fortaleza-CE,4
2024-08-29,Rede Tradicional,98,46.53,51.47,Marketplace,Jardim de Piranhas-RN,2
2024-08-29,Rede Tradicional,111,44.74,66.26,Loja Física,São Bento-PB,2
2024-08-29,Rede Viagem,112,70.8,41.2,Marketplace,Fortaleza-CE,4
2024-08-29,Rede Tradicional,82,49.6,32.4,Instagram,João Pessoa-PB,4
2024-08-29,Rede Viagem,123,59.62,63.38,WhatsApp,Brejo do Cruz-PB,4
2024-08-29,Rede Tradicional,113,47.37,65.63,Marketplace,Fortaleza-CE,4
2024-08-29,Rede Casal,158,63.99,94.01,Site,São Bento-PB,3
2024-08-29,Rede Luxo,228,105.68,122.32,WhatsApp,Brejo do Cruz-PB,2
2024-08-30,Rede Tradicional,95,56.71,38.29,Loja Física,São Bento-PB,3
2024-08-30,Rede Viagem,124,71.23,52.77,Marketplace,Brejo do Cruz-PB,4
2024-08-30,Rede Tradicional,111,42.8,68.2,Marketplace,Fortaleza-CE,2
2024-08-30,Rede Casal,131,65.07,65.93,WhatsApp,João Pessoa-PB,4
2024-08-30,Rede Luxo,221,141.45,79.55,Marketplace,João Pessoa-PB,4
2024-08-30,Rede Viagem,124,66.63,57.37,Marketplace,Brejo do Cruz-PB,1
2024-08-30,Rede Infantil,69,33.52,35.48,Site,São Bento-PB,1
2024-08-30,Rede Viagem,128,60.11,67.89,Site,Fortaleza-CE,4
2024-08-30,Rede Infantil,90,43.67,46.33,Instagram,Fortaleza-CE,4
2024-08-30,Rede Luxo,228,118.32,109.68,Instagram,João Pessoa-PB,2
2024-08-30,Rede Infantil,62,43.44,18.56,WhatsApp,Jardim de Piranhas-RN,3
2024-08-30,Rede Tradicional,80,54.51,25.49,Marketplace,João Pessoa-PB,3
2024-08-30,Rede Luxo,244,113.87,130.13,WhatsApp,São Bento-PB,4
2024-08-30,Rede Viagem,116,56.04,59.96,WhatsApp,São Bento-PB,1
2024-08-30,Rede Luxo,213,123.34,89.66,Loja Física,São Bento-PB,1
2024-08-30,Rede Casal,163,67.45,95.55,Instagram,São Bento-PB,4
2024-08-30,Rede Viagem,128,59.43,68.57,Instagram,João Pessoa-PB,2
2024-08-31,Rede Casal,153,74.84,78.16,Instagram,Jardim de Piranhas-RN,2
2024-08-31,Rede Tradicional,100,56.59,43.41,Marketplace,Fortaleza-CE,4
2024-08-31,Rede Tradicional,111,50.14,60.86,Marketplace,São Bento-PB,2
2024-08-31,Rede Luxo,227,139.78,87.22,WhatsApp,Brejo do Cruz-PB,3
2024-08-31,Rede Luxo,236,112.3,123.7,Site,Fortaleza-CE,4
2024-08-31,Rede Tradicional,83,51.33,31.67,WhatsApp,Fortaleza-CE,2
2024-08-31,Rede Luxo,218,127.01,90.99,Site,João Pessoa-PB,2
2024-08-31,Rede Casal,155,81.19,73.81,Site,Jardim de Piranhas-RN,1
